invoice_no,vendor_name,job_no,job_description,project_manager_name,invoice_date,transaction_date,invoice_amount,amount_paid,total_due,retainage_amount,open_for_aging,days_outstanding,aging_bucket,original_retainage_amount
99520-13,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-06-18,2024-06-18,30443.0,27398.7,3044.2999999999993,3044.3,3044.2999999999993,569,90+,3044.3
99520-14,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-07-16,2024-07-16,114415.7,102974.13,11441.569999999992,11441.57,11441.569999999992,541,90+,11441.57
99520-15,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-08-14,2024-08-14,60000.0,54000.0,6000.0,6000.0,6000.0,512,90+,6000.0
99520-16,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-10-30,2024-10-30,37000.0,33300.0,3700.0,3700.0,3700.0,435,90+,3700.0
99520-177,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-12-16,2024-12-16,36850.3,33165.27,3685.030000000006,3685.03,3685.030000000006,388,90+,3685.03
99520-18,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2025-01-15,2025-01-15,950.0,855.0,95.0,95.0,95.0,358,90+,95.0
99520-19,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2025-06-16,2025-06-16,11863.0,10676.7,1186.2999999999993,1186.3,1186.2999999999993,206,90+,1186.3
99520-2,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2022-06-16,2022-06-16,20300.0,18270.0,2030.0,2030.0,2030.0,1302,90+,2030.0
99520-3,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2022-07-14,2022-07-14,14525.0,13072.5,1452.5,1452.5,1452.5,1274,90+,1452.5
99520-4,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2022-08-16,2022-08-16,10530.0,9477.0,1053.0,1053.0,1053.0,1241,90+,1053.0
99520-5,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2022-10-14,2022-10-14,141320.0,127188.0,14132.0,14132.0,14132.0,1182,90+,14132.0
99520-6R,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2022-11-15,2022-11-15,75000.0,67500.0,7500.0,7500.0,7500.0,1150,90+,7500.0
99520-7,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2023-06-14,2023-06-14,52575.0,47317.5,5257.5,5257.5,5257.5,939,90+,5257.5
99520-8,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-01-29,2024-01-29,99460.0,89514.0,9946.0,9946.0,9946.0,710,90+,9946.0
99520-9,Thermal Mechanical,3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-02-14,2024-02-14,47485.0,42736.5,4748.5,4748.5,4748.5,694,90+,4748.5
99570-1,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2024-05-16,2024-05-16,5000.0,4500.0,500.0,500.0,500.0,602,90+,500.0
99570-2,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2024-06-13,2024-06-13,3500.0,3150.0,350.0,350.0,350.0,574,90+,350.0
995729045,Mutual of Omaha,,,,2019-09-01,2019-09-01,895.93,2687.79,-1791.8600000000001,0.0,0.0,2321,90+,0.0
99577-1,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-03-17,2025-03-17,43950.0,39555.0,4395.0,4395.0,4395.0,297,90+,4395.0
99577-2,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-04-16,2025-04-16,24000.0,21600.0,2400.0,2400.0,2400.0,267,90+,2400.0
99577-3,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-05-16,2025-05-16,3300.0,2970.0,330.0,330.0,330.0,237,90+,330.0
99577-4,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-06-18,2025-06-18,1300.0,1170.0,130.0,130.0,130.0,204,90+,130.0
99577-5,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-07-16,2025-07-16,21000.0,18900.0,2100.0,2100.0,2100.0,176,90+,2100.0
99577-6,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-08-15,2025-08-15,45000.0,40500.0,4500.0,4500.0,4500.0,146,90+,4500.0
99577-7,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-09-16,2025-09-16,33795.0,30415.5,3379.5,3379.5,3379.5,114,90+,3379.5
99577-8,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-10-15,2025-10-15,40812.0,36730.8,4081.199999999997,4081.2,4081.199999999997,85,61-90,4081.2
99577-9,Thermal Mechanical,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-11-14,2025-11-14,36788.0,0.0,36788.0,3678.8,36788.0,55,31-60,3678.8
99666,Young Electric Company Inc.,3398.0,IHC Behavioral Health Services,Daniel Acosta,2023-11-29,2023-11-29,30041.9,30041.899999999998,3.637978807091713e-12,5.002220859751105e-12,3.637978807091713e-12,771,90+,3004.19
9970,"KT Mechanical, Inc.",1517.0,DH Radiology Remodel - CT1&2,Rodney Terra,2022-10-26,2022-10-26,29798.45,29798.449999999997,3.637978807091713e-12,5.002220859751105e-12,3.637978807091713e-12,1170,90+,2979.85
99704,"Cupertino Electric, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-01-05,2024-01-05,24177.95,21760.15,2417.7999999999993,2417.8,2417.7999999999993,734,90+,2417.8
99728,Young Electric Company Inc.,4027.0,PAMF 1233 Midas Way New IT,Jennifer Angelo,2023-12-13,2023-12-13,64720.65,129441.3,-64720.65,0.0,0.0,757,90+,6472.07
99819,Young Electric Company Inc.,3397.0,IHC Family Resource Center TI,Daniel Acosta,2023-12-25,2023-12-25,3730.8,3730.7999999999997,4.547473508864641e-13,5.115907697472721e-13,4.547473508864641e-13,745,90+,373.08
A-S00027483-,Cisco Webex,,,,2020-11-09,2020-11-09,14.95,29.9,-14.95,0.0,0.0,1886,90+,0.0
A2 46000191,"Construction Specialties, Inc.",4311.0,SMSC OR Flr & Cabinet Replacem,Rodney Terra,2026-01-06,2026-01-06,494.74,0.0,494.74,0.0,494.74,2,0-30,0.0
A2081AUG,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-08-15,2025-08-15,34377.0,30939.3,3437.7000000000007,3437.7,3437.7000000000007,146,90+,3437.7
A2081NOV,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-11-06,2025-11-06,3947.6,0.0,3947.6,0.0,3947.6,63,61-90,0.0
A2081SEPT,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-09-10,2025-09-10,34377.0,30939.3,3437.7000000000007,3437.7,3437.7000000000007,120,90+,3437.7
A2105DEC,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-12-10,2025-12-10,19788.78,0.0,19788.78,1978.88,19788.78,29,0-30,1978.88
A2105JUL,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-07-15,2025-07-15,999.5,899.55,99.95000000000005,99.95,99.95000000000005,177,90+,99.95
A2105NOV,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-11-12,2025-11-12,18789.28,16910.35,1878.9300000000003,1878.93,1878.9300000000003,57,31-60,1878.93
APR2016,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2016-03-25,2016-03-25,9764.1,39056.4,-29292.300000000003,0.0,0.0,3576,90+,0.0
APR2016,Unum Life Insurance Company,,,,2016-03-10,2016-03-10,466.01,1398.03,-932.02,0.0,0.0,3591,90+,0.0
APR2016,Wells Fargo Health Benefit,,,,2016-04-30,2016-04-15,6625.0,26500.0,-19875.0,0.0,0.0,3555,90+,0.0
APR2019,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2019-03-25,2019-03-25,21531.79,86127.16,-64595.37,0.0,0.0,2481,90+,0.0
APR2020,"Optum Financial, Inc.",,,,2020-04-29,2020-04-29,2025.0,4050.0,-2025.0,0.0,0.0,2080,90+,0.0
APR2021,Kaiser Foundation Health Plan,,,,2021-03-22,2021-03-22,23030.8,92123.2,-69092.4,0.0,0.0,1753,90+,0.0
APR2021-MILE,Peter Morin,,,,2021-04-30,2021-04-30,329.28,987.8400000000001,-658.5600000000002,0.0,0.0,1714,90+,0.0
APR2022,Kaiser Foundation Health Plan,,,,2022-03-22,2022-03-22,26367.09,105468.36,-79101.27,0.0,0.0,1388,90+,0.0
APR2023,Kaiser Foundation Health Plan,,,,2023-03-21,2023-03-21,30538.6,122154.4,-91615.79999999999,0.0,0.0,1024,90+,0.0
APRIL 2024,Kaiser Foundation Health Plan,,,,2024-03-20,2024-03-20,35973.88,143895.52000000002,-107921.64000000001,0.0,0.0,659,90+,0.0
APRIL2019,O'Donnell Plastering Inc.,1606.0,AHU Replacement Project Part B,Rodney Terra,2019-04-23,2019-04-23,35463.2,35463.200000000004,-7.275957614183426e-12,0.0,0.0,2452,90+,3546.32
AUG-OCT,T&G AZ LLC,,,,2025-08-01,2025-08-01,12000.0,36000.0,-24000.0,0.0,0.0,160,90+,0.0
AUG2019,Kaiser Foundation Health Plan,,,,2019-07-25,2019-07-25,23343.28,93373.12,-70029.84,0.0,0.0,2359,90+,0.0
AUG2019,Mutual of Omaha,,,,2019-07-24,2019-07-24,895.93,2687.79,-1791.8600000000001,0.0,0.0,2360,90+,0.0
AUG2020,Kaiser Foundation Health Plan,,,,2020-07-25,2020-07-25,25362.32,101449.28,-76086.95999999999,0.0,0.0,1993,90+,0.0
AUG2021,Kaiser Foundation Health Plan,,,,2021-07-25,2021-07-25,29551.17,118204.68,-88653.51,0.0,0.0,1628,90+,0.0
AUG2023,Kaiser Foundation Health Plan,,,,2023-07-20,2023-07-20,37526.66,150106.63999999998,-112579.97999999998,0.0,0.0,903,90+,0.0
AUG2024,Kaiser Foundation Health Plan,,,,2024-07-18,2024-07-18,46017.45,184069.8,-138052.34999999998,0.0,0.0,539,90+,0.0
AUGUST2022,Kaiser Foundation Health Plan,,,,2022-07-20,2022-07-20,29723.08,118892.32,-89169.24,0.0,0.0,1268,90+,0.0
Apr2019,CoPower One,1.0,CA Overhead / Office Admin,G&A,2019-03-08,2019-03-08,1768.0,7072.0,-5304.0,0.0,0.0,2498,90+,0.0
Apr2019,Greg Baba,,,,2019-04-30,2019-04-30,45.99,137.97,-91.97999999999999,0.0,0.0,2445,90+,0.0
Apr2019,Mutual of Omaha,1.0,CA Overhead / Office Admin,G&A,2019-04-01,2019-04-01,875.72,2627.1600000000003,-1751.4400000000003,0.0,0.0,2474,90+,0.0
Apr2020,Kaiser Foundation Health Plan,,,,2020-03-25,2020-03-25,23080.56,92322.24,-69241.68000000001,0.0,0.0,2115,90+,0.0
Aug2015,Kaiser Foundation Health Plan,,,,2015-07-25,2015-07-25,7611.79,30447.16,-22835.37,0.0,0.0,3820,90+,0.0
Aug2016,Airport II Property Mgt LLC,1.0,CA Overhead / Office Admin,G&A,2016-06-27,2016-06-27,7915.0,15830.0,-7915.0,0.0,0.0,3482,90+,0.0
Aug2016,Kaiser Foundation Health Plan,,,,2016-07-25,2016-07-25,24335.48,97341.92,-73006.44,0.0,0.0,3454,90+,0.0
Aug2016,Pedro Becerra,,,,2016-08-31,2016-08-31,284.58,3130.38,-2845.8,0.0,0.0,3417,90+,0.0
Aug2017,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2017-07-25,2017-07-25,21142.22,84568.88,-63426.66,0.0,0.0,3089,90+,0.0
August Milea,Ricky Hernandez,,,,2022-08-31,2022-08-31,472.05,3776.4,-3304.35,0.0,0.0,1226,90+,0.0
BLD-2024-169,City of Campbell,3316.0,JJRR 54 W Rincon Avenue,Rodney Terra,2024-10-15,2024-10-15,48418.92,68084.79,-19665.869999999995,0.0,0.0,450,90+,0.0
BLDG-2024-03,City of Dublin,3468.0,SH 4050 Dublin-Generator,Jennifer Angelo,2024-06-25,2024-06-25,9778.0,13345.5,-3567.5,0.0,0.0,562,90+,0.0
CE33668,MISCELLANEOUS VENDOR,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-12-12,2025-12-12,249.84,0.0,249.84,0.0,249.84,27,0-30,0.0
CP1348,Department of the Treasury,,,,2023-07-24,2023-07-24,32450.82,64901.64,-32450.82,0.0,0.0,899,90+,0.0
D4143DEC,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-12-10,2025-12-10,1657.3,0.0,1657.3,165.73,1657.3,29,0-30,165.73
D4143JUL,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-07-15,2025-07-15,13621.0,12258.9,1362.1000000000004,1362.1,1362.1000000000004,177,90+,1362.1
D4143JUN,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-06-15,2025-06-15,17723.0,15950.7,1772.2999999999993,1772.3,1772.2999999999993,207,90+,1772.3
D4143MAY,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-05-15,2025-05-15,9346.0,8411.4,934.6000000000004,934.6,934.6000000000004,238,90+,934.6
D4143OCT,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-10-02,2025-10-02,20590.0,18531.0,2059.0,2059.0,2059.0,98,90+,2059.0
D4143SEPT,"Stockham Construction, Inc.",4029.0,SH 4000 Dublin 3rd Fl Infusion,Jennifer Angelo,2025-09-15,2025-09-15,32189.0,28970.1,3218.9000000000015,3218.9,3218.9000000000015,115,90+,3218.9
D4185AUG,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-08-15,2025-08-15,15392.0,13852.8,1539.2000000000007,1539.2,1539.2000000000007,146,90+,1539.2
D4185JUN,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-06-15,2025-06-15,1407.0,1266.3,140.70000000000005,140.7,140.70000000000005,207,90+,140.7
D4185OCT,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-10-15,2025-10-15,33042.0,29737.8,3304.2000000000007,3304.2,3304.2000000000007,85,61-90,3304.2
D4185SEPT,"Stockham Construction, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-09-15,2025-09-15,6714.0,6042.6,671.3999999999996,671.4,671.3999999999996,115,90+,671.4
DEC2019,Kaiser Foundation Health Plan,,,,2019-11-25,2019-11-25,23433.41,93733.64,-70300.23,0.0,0.0,2236,90+,0.0
DEC2020,Kaiser Foundation Health Plan,,,,2020-11-25,2020-11-25,23907.43,95629.72,-71722.29000000001,0.0,0.0,1870,90+,0.0
DEC2021,Kaiser Foundation Health Plan,,,,2021-11-23,2021-11-23,22072.12,88288.48000000001,-66216.36000000002,0.0,0.0,1507,90+,0.0
DEC2021,Peter Morin,,,,2021-12-31,2021-12-31,437.36,2624.16,-2186.7999999999997,0.0,0.0,1469,90+,0.0
DEC2021RT,Bay Club Santa Clara,,,,2021-12-27,2021-12-27,328.0,656.0,-328.0,0.0,0.0,1473,90+,0.0
DEC2022,Kaiser Foundation Health Plan,,,,2022-11-22,2022-11-22,31625.7,126502.8,-94877.1,0.0,0.0,1143,90+,0.0
DEC2022,Peter Morin,,,,2022-12-31,2022-12-31,530.0,2650.0,-2120.0,0.0,0.0,1104,90+,0.0
DEC2022,Ricky Hernandez,,,,2022-12-31,2022-12-31,582.5,1165.0,-582.5,0.0,0.0,1104,90+,0.0
DEC2023,Kaiser Foundation Health Plan,,,,2023-11-25,2023-11-25,33774.5,135098.0,-101323.5,0.0,0.0,775,90+,0.0
DEC2025,Nora Delgado,,,,2025-12-31,2025-12-31,1340.0,0.0,1340.0,0.0,1340.0,8,0-30,0.0
Dec2016,Greg Baba,1.0,CA Overhead / Office Admin,G&A,2016-12-27,2016-12-27,64.28,128.56,-64.28,0.0,0.0,3299,90+,0.0
Dec2016,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2016-11-25,2016-11-25,15579.54,62318.16,-46738.62,0.0,0.0,3331,90+,0.0
Dec2016,Pedro Becerra,1.0,CA Overhead / Office Admin,G&A,2016-12-31,2016-12-31,246.24,1723.68,-1477.44,0.0,0.0,3295,90+,0.0
Dec2018,Daniel Munoz Acosta,,,,2018-12-31,2018-12-31,107.37,322.11,-214.74,0.0,0.0,2565,90+,0.0
Dec2018,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2018-11-25,2018-11-25,24587.69,98350.76000000001,-73763.07,0.0,0.0,2601,90+,0.0
December,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2015-11-25,2015-11-25,6816.61,27266.44,-20449.829999999998,0.0,0.0,3697,90+,0.0
December2015,Wells Fargo Health Benefit,1.0,CA Overhead / Office Admin,G&A,2016-01-10,2016-01-10,32.5,97.5,-65.0,0.0,0.0,3651,90+,0.0
ENG-2024-404,City of Campbell,3316.0,JJRR 54 W Rincon Avenue,Rodney Terra,2024-11-05,2024-11-05,51518.12,58544.9,-7026.779999999999,0.0,0.0,429,90+,0.0
EP25-2372,City of Stockton,4908.0,SJMC IT Refresh Fiber to Exter,Daniel Acosta,2026-01-06,2026-01-06,847.85,0.0,847.85,0.0,847.85,2,0-30,0.0
FEB2019,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2018-12-26,2018-12-26,24587.69,98350.76000000001,-73763.07,0.0,0.0,2570,90+,0.0
FEB2020,Kaiser Foundation Health Plan,,,,2020-01-25,2020-01-25,19863.68,79454.72,-59591.04,0.0,0.0,2175,90+,0.0
FEB2020,"Optum Financial, Inc.",,,,2020-02-28,2020-02-28,2025.0,4050.0,-2025.0,0.0,0.0,2141,90+,0.0
FEB2021,Kaiser Foundation Health Plan,,,,2021-01-25,2021-01-25,21958.52,87834.08,-65875.56,0.0,0.0,1809,90+,0.0
FEB2022,Kaiser Foundation Health Plan,,,,2022-01-25,2022-01-25,29007.1,116028.4,-87021.29999999999,0.0,0.0,1444,90+,0.0
FEB2023,Kaiser Foundation Health Plan,,,,2023-01-20,2023-01-20,26110.44,104441.76,-78331.31999999999,0.0,0.0,1084,90+,0.0
FNHYQA,Shane Madigan,,,,2025-01-22,2025-01-22,550.17,1100.34,-550.17,0.0,0.0,351,90+,0.0
FTG 10152024,Bradac Co,,,,2024-10-15,2024-10-15,10865.0,76055.0,-65190.0,0.0,0.0,450,90+,0.0
FTG Apr 1-15,Bradac Co,,,,2024-04-16,2024-04-16,8760.0,35040.0,-26280.0,0.0,0.0,632,90+,0.0
FTG Apr 16-3,Bradac Co,,,,2024-05-01,2024-05-01,8880.0,35520.0,-26640.0,0.0,0.0,617,90+,0.0
FTG Aug 1-15,Bradac Co,,,,2024-08-16,2024-08-16,9620.0,48100.0,-38480.0,0.0,0.0,510,90+,0.0
FTG Aug16-31,Bradac Co,,,,2024-09-03,2024-09-03,9490.0,47450.0,-37960.0,0.0,0.0,492,90+,0.0
FTG Feb 1-15,Bradac Co,,,,2024-02-16,2024-02-16,7540.0,22620.0,-15080.0,0.0,0.0,692,90+,0.0
FTG Jan 1-15,Bradac Co,,,,2024-01-16,2024-01-16,1879.0,5637.0,-3758.0,0.0,0.0,723,90+,0.0
FTG Jul 1-15,Bradac Co,,,,2024-07-16,2024-07-16,7832.0,31328.0,-23496.0,0.0,0.0,541,90+,0.0
FTG Jul 16-3,Bradac Co,,,,2024-08-01,2024-08-01,10763.0,53815.0,-43052.0,0.0,0.0,525,90+,0.0
FTG Jun 1-15,Bradac Co,,,,2024-06-17,2024-06-17,8710.0,34840.0,-26130.0,0.0,0.0,570,90+,0.0
FTG Jun 16-3,Bradac Co,,,,2024-07-01,2024-07-01,8190.0,32760.0,-24570.0,0.0,0.0,556,90+,0.0
FTG Mar 1-15,Bradac Co,,,,2024-03-18,2024-03-18,9360.0,37440.0,-28080.0,0.0,0.0,661,90+,0.0
FTG Mar 16-3,Bradac Co,,,,2024-04-01,2024-04-01,8190.0,32760.0,-24570.0,0.0,0.0,647,90+,0.0
FTG May 1-15,Bradac Co,,,,2024-05-16,2024-05-16,7182.0,28728.0,-21546.0,0.0,0.0,602,90+,0.0
FTG May 16-3,Bradac Co,,,,2024-06-03,2024-06-03,9392.0,37568.0,-28176.0,0.0,0.0,584,90+,0.0
FTG Nov 1-15,Bradac Co,,,,2024-11-18,2024-11-18,10308.0,61848.0,-51540.0,0.0,0.0,416,90+,0.0
FTG Oct16-31,Bradac Co,,,,2024-10-31,2024-10-31,10698.0,64188.0,-53490.0,0.0,0.0,434,90+,0.0
FTG Sept 1-1,Bradac Co,,,,2024-09-16,2024-09-16,9750.0,48750.0,-39000.0,0.0,0.0,479,90+,0.0
FTG Sept 16-,Bradac Co,,,,2024-10-01,2024-10-01,9279.0,55674.0,-46395.0,0.0,0.0,464,90+,0.0
Feb2016,Wells Fargo Health Benefit,1.0,CA Overhead / Office Admin,G&A,2016-02-12,2016-02-12,1500.0,4500.0,-3000.0,0.0,0.0,3618,90+,0.0
Feb2018,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2018-01-25,2018-01-25,21421.45,85685.8,-64264.350000000006,0.0,0.0,2905,90+,0.0
HOPD-INV-01,Southland Industries,,,,2024-05-30,2024-05-30,21880.0,131280.0,-109400.0,0.0,0.0,588,90+,0.0
IC06OTBA-000,"Anthropic, PBC",,,,2025-11-11,2025-11-11,100.0,91.07,8.930000000000007,0.0,8.930000000000007,58,31-60,0.0
INV-00088388,Vendormate Inc,,,,2022-04-28,2022-04-28,7425.0,81675.0,-74250.0,0.0,0.0,1351,90+,0.0
INV-48218,Rex Moore Group,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-05-30,2025-05-30,9950.0,8955.0,995.0,995.0,995.0,223,90+,995.0
INV-51421,Rex Moore Group,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-12-18,2025-12-18,10317.76,0.0,10317.76,1031.78,10317.76,21,0-30,1031.78
J001419,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-06-27,2024-06-27,295451.8,265906.62,29545.179999999993,29545.18,29545.179999999993,560,90+,29545.18
J001717,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-10-28,2024-10-28,76379.57,68741.61,7637.960000000006,7637.96,7637.960000000006,437,90+,7637.96
J001789,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-11-18,2024-11-18,223340.0,201006.0,22334.0,22334.0,22334.0,416,90+,22334.0
J001868,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-12-12,2024-12-12,57747.1,51972.39,5774.709999999999,5774.71,5774.709999999999,392,90+,5774.71
J002042,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-02-19,2025-02-19,95225.4,85702.86,9522.539999999994,9522.539999999986,9522.539999999994,323,90+,9522.54
J002130,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-03-17,2025-03-17,9054.05,8148.64,905.409999999999,905.4099999999991,905.409999999999,297,90+,905.41
J002211,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-04-15,2025-04-15,23239.8,20915.82,2323.9799999999996,2323.98,2323.9799999999996,268,90+,2323.98
J002320,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-05-16,2025-05-16,11168.4,10051.56,1116.8400000000001,1116.84,1116.8400000000001,237,90+,1116.84
J002394,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-06-16,2025-06-16,47357.95,42622.15,4735.799999999996,4735.799999999993,4735.799999999996,206,90+,4735.8
J002543,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-07-15,2025-07-15,149323.7,134391.33,14932.370000000024,14932.37,14932.370000000024,177,90+,14932.37
J002820,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-09-17,2025-09-17,14824.6,13342.14,1482.460000000001,1482.46,1482.460000000001,113,90+,1482.46
J002885,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-10-08,2025-10-08,1774.73,0.0,1774.73,0.0,1774.73,92,90+,0.0
J003044,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-11-17,2025-11-17,25628.8,0.0,25628.8,2562.88,25628.8,52,31-60,2562.88
J003062,"Comfort Air, Inc.",4758.0,Dignity Woodland Memorial Hosp,Daniel Acosta,2025-11-19,2025-11-19,43372.5,0.0,43372.5,2168.63,43372.5,50,31-60,2168.63
J003099,"Comfort Air, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-12-02,2025-12-02,1475.5,0.0,1475.5,0.0,1475.5,37,31-60,0.0
J010687,"Alliance Roofing Company, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-04-11,2024-04-11,12052.0,10846.8,1205.2000000000007,1205.2,1205.2000000000007,637,90+,1205.2
J010831,"Alliance Roofing Company, Inc.",4268.0,LPCH 3524 Rain Leak,Kathy Roth,2024-05-01,2024-05-01,3918.99,3918.9900000000002,-4.547473508864641e-13,0.0,0.0,617,90+,391.9
J010840,"Alliance Roofing Company, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-05-02,2024-05-02,13745.0,12370.5,1374.5,1374.5,1374.5,616,90+,1374.5
J011097,"Alliance Roofing Company, Inc.",2135.0,LPCH Elevator Modernization,Kathy Roth,2024-06-17,2024-06-17,2888.16,2888.1600000000003,-4.547473508864641e-13,0.0,0.0,570,90+,288.82
J011614,"Alliance Roofing Company, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-08-23,2024-08-23,11591.0,10431.9,1159.1000000000004,1159.1,1159.1000000000004,503,90+,1159.1
J011830,"Alliance Roofing Company, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-09-24,2024-09-24,3872.0,3484.8,387.1999999999998,387.2,387.1999999999998,471,90+,387.2
J013245,"Alliance Roofing Company, Inc.",4937.0,LPCH Corridor 3870 Roof Leak,Kathy Roth,2025-04-18,2025-04-18,10000.0,30000.0,-20000.0,0.0,0.0,265,90+,1000.0
J014087,"Alliance Roofing Company, Inc.",4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-09-04,2025-09-04,45841.0,41256.9,4584.0999999999985,4584.1,4584.0999999999985,126,90+,4584.1
